timestamp,high
1407196800,0.09804
1409529600,0.09804
1412121600,0.09804
1414800000,0.1004
1417392000,0.2
1420070400,0.2
1422748800,0.0523
1425168000,0.08006
1427846400,0.08006
1430438400,0.05556
1433116800,0.08006
1435708800,0.09091
1438387200,0.09524
1441065600,0.09091
1443657600,0.09091
1446336000,0.09091
1448928000,0.09091
1451606400,0.09091
1454284800,0.09091
1456790400,0.09091
1459468800,0.09091
1462060800,0.09091
1464739200,0.09091
1467331200,0.09091
1470009600,0.09091
1472688000,0.09091
1475280000,0.09091
1477958400,0.09091
1480550400,0.09091
1483228800,0.09091
1485907200,0.09091
1488326400,0.09091
1491004800,0.09091
1493596800,0.09091
1496275200,0.09091
1498867200,0.09091
1501545600,0.09091
1504224000,0.09091
1506816000,0.5
1509494400,0.347
1512086400,5
1514764800,9.7
1517443200,7.81
1519862400,5.35
1522540800,4.95
1525132800,5.49
1527811200,0.04177
1530403200,0.02803
1533081600,0.01096
1535760000,0.01161
1538352000,0.01368
1541030400,2.29
1543622400,0.0055
1546300800,0.00509
1548979200,0.005263
1551398400,0.008537
1554076800,0.095
1556668800,0.01308
1559347200,0.01071
1561939200,0.0086
1564617600,0.006013
1567296000,0.004522
1569888000,0.005373
1572566400,0.008101
1575158400,0.008302
1577836800,0.006573
