timestamp,high
1407196800,0
1409529600,0
1412121600,0
1414800000,0
1417392000,0
1420070400,0.01219
1422748800,0.01192
1425168000,0.01159
1427846400,0.006565
1430438400,0.01092
1433116800,0.008462
1435708800,10963.47
1438387200,0.005268
1441065600,0.01
1443657600,0.00715
1446336000,0.008956
1448928000,0.004156
1451606400,0.004461
1454284800,0.01932
1456790400,0.009237
1459468800,0.006449
1462060800,0.0048
1464739200,0.005627
1467331200,0.006228
1470009600,0.007828
1472688000,0.006109
1475280000,0.005229
1477958400,0.004704
1480550400,0.004623
1483228800,0.004587
1485907200,0.004337
1488326400,0.008223
1491004800,0.0177
1493596800,299.2
1496275200,717.83
1498867200,0.2719
1501545600,8.975
1504224000,0.1812
1506816000,0.08921
1509494400,0.1749
1512086400,5.379
1514764800,0.9515
1517443200,0.4161
1519862400,0.2457
1522540800,0.4052
1525132800,0.4276
1527811200,0.2476
1530403200,0.2275
1533081600,0.1676
1535760000,0.1276
1538352000,0.1135
1541030400,0.09999
1543622400,0.05167
1546300800,0.04702
1548979200,0.05601
1551398400,0.06204
1554076800,0.08028
1556668800,0.07602
1559347200,0.07542
1561939200,0.06367
1564617600,0.04804
1567296000,0.03574
1569888000,0.03179
1572566400,0.03043
1575158400,0.02109
1577836800,0.02275
