timestamp,high
1406246400,0.00028
1406851200,0.00028
1409529600,0.00118
1412121600,0.000509
1414800000,0.000278
1417392000,0.00025
1420070400,0.002
1422748800,0.0001589
1425168000,0.0001545
1427846400,0.0001665
1430438400,0.005
1433116800,0.00026
1435708800,0.00025
1438387200,0.00019
1441065600,0.000145
1443657600,0.00015
1446336000,0.000166
1448928000,0.0001825
1451606400,0.0005802
1454284800,0.0009121
1456790400,0.0003218
1459468800,0.000337
1462060800,0.0003081
1464739200,0.00232
1467331200,0.0004839
1470009600,0.00029
1472688000,0.00026
1475280000,0.000289
1477958400,0.0002499
1480550400,0.0002864
1483228800,0.000373
1485907200,0.0002253
1488326400,0.0004071
1491004800,0.0008
1493596800,11.45
1496275200,12.73
1498867200,0.00275
1501545600,0.002333
1504224000,0.002853
1506816000,0.001182
1509494400,0.0027
1512086400,0.01102
1514764800,0.02121
1517443200,0.008482
1519862400,0.006373
1522540800,0.006133
1525132800,0.005801
1527811200,0.003856
1530403200,0.0041
1533081600,0.004797
1535760000,0.00711
1538352000,0.0061
1541030400,0.004208
1543622400,0.002793
1546300800,0.00248
1548979200,0.002115
1551398400,0.002139
1554076800,0.004095
1556668800,0.00353
1559347200,0.003506
1561939200,0.004499
1564617600,0.003113
1567296000,0.002885
1569888000,0.005986
1572566400,0.002833
1575158400,0.002476
1577836800,0.002471
