timestamp,high,low,open,close
1407196800,594.25,585.44,592.77,588.76
1407283200,593.79,587.2,588.76,589.77
1407369600,595.08,587.92,589.77,592.8
1407456000,608.2,592.08,592.8,595.85
1407542400,595.56,587.41,595.85,589.52
1407628800,596.64,588.06,589.52,592.06
1407715200,593.62,571.72,592.06,575.89
1407801600,578.29,561.98,575.89,567.66
1407888000,573.51,523.15,567.66,542.1
1407974400,544.94,495.94,542.1,504.8
1408060800,515.24,483.21,504.8,496.45
1408147200,524.25,483.24,496.45,522.01
1408233600,524.71,478.22,522.01,485.5
1408320000,493.26,449.95,485.5,462.18
1408406400,487.05,455.8,462.18,485.12
1408492800,521.84,468.51,485.12,516.78
1408579200,537.17,511.36,516.78,517.94
1408665600,524.44,500.57,517.94,516.1
1408752000,516.82,493.98,516.1,497.68
1408838400,514.82,496.81,497.68,509.71
1408924800,511.33,499.71,509.71,502.93
1409011200,516.04,501.81,502.93,512.56
1409097600,527.37,512.66,512.56,515.23
1409184000,521.59,503.34,515.23,510.75
1409270400,515.18,506.69,510.75,512.56
1409356800,512.91,503.12,512.56,505.96
1409443200,508.34,478.31,505.96,481.78
1409529600,487.47,471.78,481.78,477.19
1409616000,486.99,470.54,477.19,478.94
1409702400,487.29,476.82,478.94,480.04
1409788800,498.47,476.26,480.04,490.99
1409875200,495.02,483.07,490.99,483.65
1409961600,491.38,480.79,483.65,484.47
1410048000,490.72,478.49,484.47,485.75
1410134400,487.02,469.5,485.75,475.69
1410220800,478.6,467.52,475.69,474.9
1410307200,491.04,471.57,474.9,479.7
1410393600,488.92,474.57,479.7,478.49
1410480000,479.71,471.14,478.49,477.73
1410566400,480.64,474.64,477.73,478.17
1410652800,480.33,471.96,478.17,477.74
1410739200,479.28,473.7,477.74,477.71
1410825600,478.81,463.95,477.71,466.75
1410912000,469.39,458.27,466.75,461.09
1410998400,462.26,408.77,461.09,424.26
1411084800,429.17,386.1,424.26,397.67
1411171200,427.69,387.5,397.67,411.53
1411257600,415.07,394.52,411.53,401.62
1411344000,410.75,398.6,401.62,404.09
1411430400,445.51,394.75,404.09,436.86
1411516800,439.19,422.1,436.86,423.77
1411603200,427.55,409.56,423.77,412.29
1411689600,416.42,399.7,412.29,404.46
1411776000,407.07,394.69,404.46,399.02
1411862400,402.27,374.12,399.02,379.08
1411948800,389.26,372.63,379.08,376.77
1412035200,395.18,374.73,376.77,388.17
1412121600,395.13,381.11,388.17,382.84
1412208000,385.59,371.2,382.84,375.14
1412294400,378.22,362.81,375.14,363.45
1412380800,369.88,327.1,363.45,335.32
1412467200,344.25,294.92,335.32,322.86
1412553600,347.94,303.05,322.86,331.55
1412640000,345.51,321.74,331.55,331.65
1412726400,351.64,325.43,331.65,350.87
1412812800,384.61,347.57,350.87,360.91
1412899200,378.13,353.32,360.91,361.71
1412985600,370.15,350.49,361.71,361.22
1413072000,374.57,352.25,361.22,373.17
1413158400,391.22,366.04,373.17,387.32
1413244800,407.74,385.72,387.32,397.1
1413331200,397.87,388.23,397.1,393.17
1413417600,398.84,371.56,393.17,379.77
1413504000,384.76,372.42,379.77,380.48
1413590400,395.71,373.58,380.48,390.88
1413676800,394.49,383.92,390.88,387.28
1413763200,387.77,378.42,387.28,380.39
1413849600,388.24,377.42,380.39,382.35
1413936000,383.69,376.97,382.35,378.93
1414022400,381.08,353.48,378.93,355.78
1414108800,360.87,351.41,355.78,355.1
1414195200,356.57,341.53,355.1,346.72
1414281600,356.8,344.19,346.72,348.67
1414368000,356.35,344.93,348.67,350.09
1414454400,355.72,348.27,350.09,351.06
1414540800,352.83,334.72,351.06,335.12
1414627200,350.38,333.44,335.12,344.86
1414713600,347.97,336.08,344.86,337.87
1414800000,339,320.74,337.87,325.43
1414886400,329.76,319.81,325.43,322.55
1414972800,332.85,321.67,322.55,324.24
1415059200,328.75,320.11,324.24,327.96
1415145600,341.98,326.52,327.96,338.01
1415232000,351.14,335.74,338.01,347.67
1415318400,351.61,340.18,347.67,341.87
1415404800,346.29,339.8,341.87,343.54
1415491200,362.21,341.78,343.54,362.04
1415577600,374.67,356.6,362.04,367.15
1415664000,370.99,361.87,367.15,365.42
1415750400,442.73,365.81,365.42,432.03
1415836800,480.45,390.88,432.03,428.72
1415923200,430.18,381.99,428.72,396.53
1416009600,407.32,367.97,396.53,374.86
1416096000,390.36,370.54,374.86,385.61
1416182400,412.33,378.32,385.61,384.69
1416268800,394.94,371.95,384.69,379.16
1416355200,389.29,374.26,379.16,381.43
1416441600,383.03,355.11,381.43,357.3
1416528000,358.73,343.8,357.3,351.77
1416614400,364.21,350.51,351.77,352.01
1416700800,370.59,352.64,352.01,365.85
1416787200,388.72,361.92,365.85,378.85
1416873600,395.73,370.64,378.85,376.43
1416960000,378.27,363.99,376.43,365.35
1417046400,374.43,364.81,365.35,368.83
1417132800,383.25,358.37,368.83,377.59
1417219200,389.3,372.21,377.59,376.28
1417305600,381.06,372.57,376.28,374.93
1417392000,383.58,373.02,374.93,378.61
1417478400,384.87,375.37,378.61,380.64
1417564800,384.67,373.64,380.64,376.96
1417651200,380.43,366.24,376.96,369.84
1417737600,379.7,366.39,369.84,377.63
1417824000,380.33,372.04,377.63,376.26
1417910400,377.88,372.46,376.26,376.47
1417996800,377.36,364.6,376.47,364.95
1418083200,365.35,343.82,364.95,352.19
1418169600,354.07,345.09,352.19,347.94
1418256000,367.13,337.8,347.94,347.68
1418342400,356.43,346,347.68,353.4
1418428800,353.1,343.81,353.4,348.24
1418515200,351.59,344.61,348.24,349.35
1418601600,351.22,343.56,349.35,345.37
1418688000,346.45,328.88,345.37,330.22
1418774400,335.67,314.31,330.22,320.02
1418860800,325.62,303.4,320.02,310.34
1418947200,320.24,306.36,310.34,317.78
1419033600,332.62,316.05,317.78,330.35
1419120000,332.03,320.13,330.35,322.63
1419206400,335.26,319.89,322.63,330.84
1419292800,339.32,328,330.84,335.25
1419379200,336.28,320.65,335.25,322.4
1419465600,323.38,316.3,322.4,318.99
1419552000,332.88,316.36,318.99,329.98
1419638400,330.7,311.98,329.98,315.34
1419724800,322.84,310.5,315.34,316.53
1419811200,321.61,308.28,316.53,314.12
1419897600,316.18,309.25,314.12,311.27
1419984000,319.09,308.89,311.27,318.24
1420070400,321.36,313.54,318.24,314.89
1420156800,316.4,313.08,314.89,315.21
1420243200,315.83,284.89,315.21,287.13
1420329600,289.94,255.87,287.13,264.72
1420416000,278.32,262.89,264.72,274.84
1420502400,285.11,271.52,274.84,282.27
1420588800,296.06,280.74,282.27,291.34
1420675200,292.71,278.99,291.34,282.69
1420761600,290.59,277.28,282.69,287.97
1420848000,289.25,271.98,287.97,273.35
1420934400,278.01,263.76,273.35,264.77
1421020800,273.08,263.3,264.77,269.33
1421107200,269.1,217.1,269.33,221.29
1421193600,230.86,157.29,221.29,164.92
1421280000,231.26,164.55,164.92,209.78
1421366400,222.63,198.72,209.78,206.92
1421452800,212.59,191.71,206.92,199.65
1421539200,220.73,192.51,199.65,210.62
1421625600,219.48,205.47,210.62,215.87
1421712000,216.57,203.42,215.87,210.55
1421798400,229.32,207.11,210.55,228.17
1421884800,238.78,225.57,228.17,232.7
1421971200,236.97,224.84,232.7,232.17
1422057600,248.88,229.58,232.17,248.16
1422144000,256.43,241.36,248.16,252.09
1422230400,310.91,251.5,252.09,269.18
1422316800,276.9,247.26,269.18,263.27
1422403200,267.66,228.06,263.27,236.17
1422489600,241.51,220.36,236.17,233.99
1422576000,244.83,227.19,233.99,231.84
1422662400,235.36,216.46,231.84,218.51
1422748800,231.44,209.71,218.51,225.29
1422835200,242.51,220.53,225.29,238.86
1422921600,247.48,223.91,238.86,227.41
1423008000,230.71,220.23,227.41,226.58
1423094400,229.85,214.35,226.58,216.52
1423180800,226.16,215.65,216.52,222.96
1423267200,231,222.38,222.96,227.68
1423353600,230.23,219.5,227.68,223.67
1423440000,225,215.66,223.67,220.34
1423526400,222.19,214.44,220.34,219.67
1423612800,223.53,217.28,219.67,218.83
1423699200,223,217.3,218.83,221.79
1423785600,241.58,220.62,221.79,236.17
1423872000,261.25,235.38,236.17,258.64
1423958400,264.57,226.56,258.64,233.27
1424044800,240.03,228.01,233.27,235.83
1424131200,247.17,232.03,235.83,243.2
1424217600,245.51,231.7,243.2,235.2
1424304000,244.11,234.87,235.2,241.92
1424390400,247.76,238.83,241.92,244.52
1424476800,247.32,242.65,244.52,244.41
1424563200,246.54,232.72,244.41,235.73
1424649600,240.06,231.33,235.73,238.82
1424736000,240.25,235.5,238.82,238.89
1424822400,239.64,234.59,238.89,237.33
1424908800,238.17,233.5,237.33,236.53
1424995200,258.72,235.7,236.53,253.47
1425081600,255.4,248.73,253.47,254.06
1425168000,260.65,244.77,254.06,257.94
1425254400,274.8,256.15,257.94,273.75
1425340800,287.06,266.12,273.75,280.65
1425427200,284.47,265.91,280.65,271.92
1425513600,280.84,262.81,271.92,275.23
1425600000,277.99,269.02,275.23,272.56
1425686400,278.25,269.41,272.56,274.91
1425772800,278.78,271.31,274.91,274.49
1425859200,293.26,273.79,274.49,290.02
1425945600,300.96,288.12,290.02,291.37
1426032000,297.66,288.88,291.37,295.6
1426118400,296.98,290.83,295.6,293.85
1426204800,294.92,286.08,293.85,287.21
1426291200,288.4,279.3,287.21,281.6
1426377600,286.39,280.37,281.6,284.88
1426464000,294.01,284.77,284.88,290.41
1426550400,292.46,283.25,290.41,285.38
1426636800,285.65,248.19,285.38,255.92
1426723200,264.8,247,255.92,260.93
1426809600,264.71,257.85,260.93,261.78
1426896000,263.26,254.02,261.78,259.71
1426982400,270.42,259,259.71,268.57
1427068800,271.01,259.38,268.57,265.46
1427155200,267.02,242.67,265.46,246.72
1427241600,249.21,234.84,246.72,246.37
1427328000,254.69,243.52,246.37,248.02
1427414400,250.05,244.47,248.02,247.21
1427500800,254.25,246.28,247.21,252.02
1427587200,252.81,238.93,252.02,242.08
1427673600,248.83,236.55,242.08,246.79
1427760000,248.7,241.18,246.79,244.15
