timestamp,high
1406246400,0
1406851200,0
1409529600,0
1412121600,0
1414800000,0
1417392000,0
1420070400,4.37
1422748800,1.5
1425168000,19.21
1427846400,3.315
1430438400,2.799
1433116800,2.707
1435708800,3.46
1438387200,3.126
1441065600,999
1443657600,1.397
1446336000,207.09
1448928000,1.44
1451606400,1.15
1454284800,1.212
1456790400,1.155
1459468800,999.1
1462060800,999.1
1464739200,3
1467331200,2
1470009600,1.65
1472688000,1.696
1475280000,1.116
1477958400,1.153
1480550400,1.456
1483228800,1.548
1485907200,1.8
1488326400,1.341
1491004800,1.245
1493596800,1.07
1496275200,1367.71
1498867200,1.04
1501545600,1.04
1504224000,1.232
1506816000,1.078
1509494400,1.184
1512086400,1.186
1514764800,1.252
1517443200,1.213
1519862400,1.144
1522540800,1.165
1525132800,1.076
1527811200,1.111
1530403200,1.058
1533081600,1.085
1535760000,1.103
1538352000,1.072
1541030400,1.14
1543622400,1.106
1546300800,1.139
1548979200,1.127
1551398400,1.031
1554076800,1.079
1556668800,1.096
1559347200,1.176
1561939200,1.17
1564617600,1.082
1567296000,1.15
1569888000,1.125
1572566400,1.067
1575158400,1.08
1577836800,1.051
