timestamp,high,low,open,close
1406246400,0.09804,0.09804,0.09804,0.09804
1406332800,0.09804,0.09804,0.09804,0.09804
1406419200,0.09804,0.09804,0.09804,0.09804
1406505600,0.09804,0.09804,0.09804,0.09804
1406592000,0.09804,0.09804,0.09804,0.09804
1406678400,0.09804,0.09804,0.09804,0.09804
1406764800,0.09804,0.09804,0.09804,0.09804
1406851200,0.09804,0.09804,0.09804,0.09804
1406937600,0.09804,0.09804,0.09804,0.09804
1407024000,0.09804,0.09804,0.09804,0.09804
1407110400,0.09804,0.09804,0.09804,0.09804
1407196800,0.09804,0.09804,0.09804,0.09804
1407283200,0.09804,0.09804,0.09804,0.09804
1407369600,0.09804,0.09804,0.09804,0.09804
1407456000,0.09804,0.09804,0.09804,0.09804
1407542400,0.09804,0.09804,0.09804,0.09804
1407628800,0.09804,0.09804,0.09804,0.09804
1407715200,0.09804,0.003333,0.09804,0.003333
1407801600,0.09804,0.003333,0.003333,0.06796
1407888000,0.06796,0.06796,0.06796,0.06796
1407974400,0.06796,0.06796,0.06796,0.06796
1408060800,0.06796,0.06796,0.06796,0.06796
1408147200,0.06796,0.06796,0.06796,0.06796
1408233600,0.06796,0.06796,0.06796,0.06796
1408320000,0.06796,0.06796,0.06796,0.06796
1408406400,0.06796,0.06796,0.06796,0.06796
1408492800,0.06796,0.06796,0.06796,0.06796
1408579200,0.06796,0.06796,0.06796,0.06796
1408665600,0.06796,0.06796,0.06796,0.06796
1408752000,0.06796,0.06796,0.06796,0.06796
1408838400,0.06796,0.06796,0.06796,0.06796
1408924800,0.06796,0.06796,0.06796,0.06796
1409011200,0.06796,0.06796,0.06796,0.06796
1409097600,0.06796,0.06796,0.06796,0.06796
1409184000,0.06796,0.06796,0.06796,0.06796
1409270400,0.09804,0.06796,0.06796,0.09804
1409356800,0.09804,0.09804,0.09804,0.09804
1409443200,0.09804,0.09804,0.09804,0.09804
1409529600,0.09804,0.09804,0.09804,0.09804
1409616000,0.09804,0.09804,0.09804,0.09804
1409702400,0.09804,0.09804,0.09804,0.09804
1409788800,0.09804,0.09804,0.09804,0.09804
1409875200,0.09804,0.09804,0.09804,0.09804
1409961600,0.09804,0.09804,0.09804,0.09804
1410048000,0.09804,0.09804,0.09804,0.09804
1410134400,0.09804,0.09804,0.09804,0.09804
1410220800,0.09804,0.09804,0.09804,0.09804
1410307200,0.09804,0.09804,0.09804,0.09804
1410393600,0.09804,0.09804,0.09804,0.09804
1410480000,0.09804,0.09804,0.09804,0.09804
1410566400,0.09804,0.09804,0.09804,0.09804
1410652800,0.09804,0.09804,0.09804,0.09804
1410739200,0.09804,0.09804,0.09804,0.09804
1410825600,0.09804,0.09804,0.09804,0.09804
1410912000,0.09804,0.09804,0.09804,0.09804
1410998400,0.09804,0.09804,0.09804,0.09804
1411084800,0.09804,0.09804,0.09804,0.09804
1411171200,0.09804,0.09804,0.09804,0.09804
1411257600,0.09804,0.09804,0.09804,0.09804
1411344000,0.09804,0.09804,0.09804,0.09804
1411430400,0.09804,0.09804,0.09804,0.09804
1411516800,0.09804,0.09804,0.09804,0.09804
1411603200,0.09804,0.09804,0.09804,0.09804
1411689600,0.09804,0.09804,0.09804,0.09804
1411776000,0.09804,0.09804,0.09804,0.09804
1411862400,0.09804,0.09804,0.09804,0.09804
1411948800,0.09804,0.09804,0.09804,0.09804
1412035200,0.09804,0.09804,0.09804,0.09804
1412121600,0.09804,0.09804,0.09804,0.09804
1412208000,0.09804,0.09804,0.09804,0.09804
1412294400,0.09804,0.09804,0.09804,0.09804
1412380800,0.09804,0.09804,0.09804,0.09804
1412467200,0.09804,0.09804,0.09804,0.09804
1412553600,0.09804,0.05,0.09804,0.05
1412640000,0.05,0.05,0.05,0.05
1412726400,0.05,0.05,0.05,0.05
1412812800,0.05,0.05,0.05,0.05
1412899200,0.05,0.05,0.05,0.05
1412985600,0.05,0.05,0.05,0.05
1413072000,0.05,0.05,0.05,0.05
1413158400,0.05,0.05,0.05,0.05
1413244800,0.05,0.05,0.05,0.05
1413331200,0.05,0.05,0.05,0.05
1413417600,0.05,0.05,0.05,0.05
1413504000,0.06667,0.05,0.05,0.06667
1413590400,0.06667,0.06667,0.06667,0.06667
1413676800,0.06667,0.06667,0.06667,0.06667
1413763200,0.06667,0.06667,0.06667,0.06667
1413849600,0.06667,0.06667,0.06667,0.06667
1413936000,0.06667,0.06667,0.06667,0.06667
1414022400,0.06667,0.06667,0.06667,0.06667
1414108800,0.06667,0.06667,0.06667,0.06667
1414195200,0.06667,0.06667,0.06667,0.06667
1414281600,0.06667,0.06667,0.06667,0.06667
1414368000,0.06667,0.06667,0.06667,0.06667
1414454400,0.06667,0.06667,0.06667,0.06667
1414540800,0.06667,0.06667,0.06667,0.06667
1414627200,0.06667,0.05556,0.06667,0.05556
1414713600,0.05556,0.05556,0.05556,0.05556
1414800000,0.05556,0.05556,0.05556,0.05556
1414886400,0.05556,0.05556,0.05556,0.05556
1414972800,0.05556,0.05556,0.05556,0.05556
1415059200,0.05556,0.05556,0.05556,0.05556
1415145600,0.05556,0.05556,0.05556,0.05556
1415232000,0.05556,0.05556,0.05556,0.05556
1415318400,0.05556,0.05556,0.05556,0.05556
1415404800,0.05556,0.05556,0.05556,0.05556
1415491200,0.05556,0.05556,0.05556,0.05556
1415577600,0.05556,0.05556,0.05556,0.05556
1415664000,0.05556,0.05556,0.05556,0.05556
1415750400,0.05556,0.05556,0.05556,0.05556
1415836800,0.05556,0.05556,0.05556,0.05556
1415923200,0.05556,0.05556,0.05556,0.05556
1416009600,0.05556,0.05556,0.05556,0.05556
1416096000,0.05556,0.05556,0.05556,0.05556
1416182400,0.05556,0.05556,0.05556,0.05556
1416268800,0.05556,0.05556,0.05556,0.05556
1416355200,0.05556,0.05556,0.05556,0.05556
1416441600,0.05556,0.05556,0.05556,0.05556
1416528000,0.05556,0.05556,0.05556,0.05556
1416614400,0.05556,0.05556,0.05556,0.05556
1416700800,0.05556,0.05556,0.05556,0.05556
1416787200,0.05556,0.05556,0.05556,0.05556
1416873600,0.05556,0.05556,0.05556,0.05556
1416960000,0.05556,0.05556,0.05556,0.05556
1417046400,0.05556,0.05556,0.05556,0.05556
1417132800,0.05556,0.05556,0.05556,0.05556
1417219200,0.05556,0.05556,0.05556,0.05556
1417305600,0.1004,0.05556,0.05556,0.1004
1417392000,0.1004,0.1004,0.1004,0.1004
1417478400,0.1004,0.1004,0.1004,0.1004
1417564800,0.1004,0.1004,0.1004,0.1004
1417651200,0.1004,0.1004,0.1004,0.1004
1417737600,0.1004,0.1004,0.1004,0.1004
1417824000,0.1004,0.1004,0.1004,0.1004
1417910400,0.1004,0.1004,0.1004,0.1004
1417996800,0.1004,0.1004,0.1004,0.1004
1418083200,0.1004,0.1004,0.1004,0.1004
1418169600,0.1004,0.1004,0.1004,0.1004
1418256000,0.1004,0.1004,0.1004,0.1004
1418342400,0.1004,0.1004,0.1004,0.1004
1418428800,0.1004,0.1004,0.1004,0.1004
1418515200,0.1004,0.1004,0.1004,0.1004
1418601600,0.1004,0.1004,0.1004,0.1004
1418688000,0.1004,0.1004,0.1004,0.1004
1418774400,0.1004,0.1004,0.1004,0.1004
1418860800,0.1004,0.1004,0.1004,0.1004
1418947200,0.2,0.1004,0.1004,0.2
1419033600,0.2,0.2,0.2,0.2
1419120000,0.2,0.2,0.2,0.2
1419206400,0.2,0.2,0.2,0.2
1419292800,0.2,0.2,0.2,0.2
1419379200,0.2,0.2,0.2,0.2
1419465600,0.2,0.2,0.2,0.2
1419552000,0.2,0.2,0.2,0.2
1419638400,0.2,0.2,0.2,0.2
1419724800,0.2,0.2,0.2,0.2
1419811200,0.2,0.2,0.2,0.2
